PM_PROPERTY_ID,PROPERTY_NAME,ADDRESS_OF_RECORD,POSTAL_CODE,LATITUDE,LONGITUDE
3412551,<10K Engine Company 21,1763 LANIER PL NW,20009,38.92477894,-77.04221775
3669814,3720 Upton,3720 UPTON ST NW,20016,38.94148696,-77.07418926
3412500,Engine Company #9,1617 U ST NW,20009,38.91730426,-77.03752783
3412227,Former Engine Company 13,450 6TH STREET SW,20024,38.883607,-77.019393
3989963,Jemal's Van Ness LLC,4215 CONNECTICUT AV NW,20008,38.94380738,-77.06284154
3987144,Secure Self Storage,5909 BLAIR RD NW,20011,38.96157973,-77.0093888
3994010,St. Paul Senior Living at Wayne Place,114 WAYNE PL,20032,38.83587009,-77.00506844
3412596,<10K East Potomac Pool,1100 OHIO DR SW,20242,38.87648701,-77.03364062
4007384,Hillside Terrace 1806-20,1806 - 1820 23RD ST SE,20020,38.86743028,-76.97282073
3412551,Engine Company #21,1763 LANIER PL NW,20009,38.92477894,-77.04221775
4178752,Columbia Road,1475 COLUMBIA ROAD NW,20009,38.927594,-77.03509
3365962,! Turner Elementary School,1720 ALABAMA AV SE,20020,38.84764388,-76.9803155
3412476,Engine Company #25,3203 MARTIN LUTHER KING JR AV SE,20032,38.84316411,-77.00078234
4178749,DCHA Warehouse,0675 TAYLOR ST NE,20017,38.9377189,-76.99571533
3513627,Northumberland Apartments Inc,2039 NEW HAMPSHIRE AV NW,20009,38.91779009,-77.03534446
3412551,Engine Company #21,1763 LANIER PL NW,20009,38.92477894,-77.04221775
3412558,# Cleveland Park Library,3310  CONNECTICUT AVE NW,20008,38.93382326,-77.05784489
3412554,! United Planning Org @ Frederick Douglass,3240 STANTON ROAD SE,20020,38.84927537,-76.9806473
3412367,Palisades Library,4901 V ST NW,20007,38.91838925,-77.09717696
3412552,Engine Company #10,1300 FLORIDA AV NE,20002,38.9015951,-76.98669648
3505747,Atlantic Terrace Ltd.,4301 3RD ST,20032,38.82811675,-77.00260796
3411345,# Ward 6 Family Shelter,850 DELAWARE AVE SW,20024,38.87954242,-77.01242853
3412541,First District Substation,500 E ST SE,20003,38.88337543,-76.99924298
3513627,Northumberland Apartments Inc,2039 NEW HAMPSHIRE AV NW,20009,38.91779009,-77.03534446
4358332,Georgia Avenue,4100 GEORGIA AV,,38.94101385,-77.02609268
3916583,Cloisters I-II,100 MICHIGAN AVENUE NE,,38.92691588,-77.00864846
5833933,301 N Street NE,0301 N ST NE,20002,38.90706212,-77.00156496
4113163,Adams Cathedral,3201 WISCONSIN AV NW,,38.93275048,-77.07200449
3412551,<10K Engine Company 21,1763 LANIER PL NW,20009,38.92477894,-77.04221775
3412551,<10K Engine Company 21,1763 LANIER PL NW,20009,38.92477894,-77.04221775
3365862,Lafayette Elementary School,5715  BROAD BRANCH RD NW,20015,38.96663502,-77.06803943
4178752,Columbia Road,1475 COLUMBIA ROAD NW,20009,38.927594,-77.03509
3411119,Martin Luther King Jr Memorial Library,0901  G ST NW,20001,38.89869912,-77.02476855
6737486,The Aspen,1011  4TH ST NW,20001,38.90350573,-77.01590284
4376458,McCollough Terrace Apartments,1210 - 1220 7TH ST NW,20001,38.90711011,-77.02213281
3412541,#NAME?,500 E ST SE,20003,38.88337543,-76.99924298
3412552,! Engine Company 10,1300 FLORIDA AV NE,20002,38.9015951,-76.98669648
3994010,St. Paul Senior Living at Wayne Place,114 WAYNE PL,20032,38.83601859,-77.00489782
4178738,Elvans Road,2440 - 2458 ELVANS RD SE,20020,38.85399214,-76.98846551
3412554,DCPS Head Start,3240 STANTON ROAD SE,20020,38.84927537,-76.9806473
3412552,Engine Company #10,1300 FLORIDA AV NE,20002,38.9015951,-76.98669648
3365918,Ross Elementary School,1730 R ST NW,20009,38.9123986,-77.03966444
3412575,! Engine Company 18,0416 - 0418 8TH ST SE,20003,38.88326703,-76.99463912
3679816,McCollough Paradise Gardens Apartments,1107 7TH ST NW,20001,38.90548482,-77.02065954
4376458,McCollough Terrace Apartments,1210 - 1220 7TH ST NW,20001,38.90711011,-77.02213281
3412554,United Planning Org @ Frederick Douglass,3240 STANTON ROAD SE,20020,38.84927537,-76.9806473
3857462,! La Casa Permanent Supportive Housing Program,1444  IRVING ST NW,20010,38.92853301,-77.03441088
3412554,DCPS Head Start,3240 STANTON ROAD SE,20020,38.84927537,-76.9806473
3353541,1300 First St NE,1300 1ST ST NE,20002,38.90755474,-77.00617907
3639767,FG,3900 CONNECTICUT AVE NW,20008,38.93983384,-77.06147349
3412558,# Cleveland Park Library,3310  CONNECTICUT AVE NW,20008,38.93382326,-77.05784489
3412575,! Engine Company 18,0416 - 0418 8TH ST SE,20003,38.88326703,-76.99463912
6413618,Christian Media Corporation,6200 2ND ST NW,20011,38.96555994,-77.0139678
3412552,! Engine Company 10,1300 FLORIDA AV NE,20002,38.9015951,-76.98669648
3412558,Cleveland Park Library,3310  CONNECTICUT AVE NW,20008,38.93382326,-77.05784489
3412551,Engine Company #21,1763 LANIER PL NW,20009,38.92477894,-77.04221775
3411345,# Ward 6 Family Shelter,850 DELAWARE AVE SW,20024,38.87954242,-77.01242853
3412558,# Cleveland Park Library,3310  CONNECTICUT AVE NW,20008,38.93382326,-77.05784489
4178750,Colorado,5336 COLORADO AVE NW,20011,38.95540883,-77.03461929
3412372,Fifth District Station,0750 PARK RD NW,20010,38.93267909,-77.02563649
4178739,Villager,3810 SOUTHERN AVE SE,20020,38.86189255,-76.94995514
4178750,Colorado,5336 COLORADO AVE NW,20011,38.95540883,-77.03461929
3412551,<10K Engine Company 21,1763 LANIER PL NW,20009,38.92477894,-77.04221775
4178749,DCHA Warehouse,0675 TAYLOR ST NE,20017,38.9377189,-76.99571533
4020144,McCollough Canaanland Apartments,1202 - 1216 6TH ST NW,20001,38.90665128,-77.02052369
4178752,Columbia Road,1475 COLUMBIA RD NW,20009,38.92760108,-77.03509235
3412575,! Engine Company 18,0416 - 0418 8TH ST SE,20003,38.88326703,-76.99463912
3412575,! Engine Company 18,0416 - 0418 8TH ST SE,20003,38.88326703,-76.99463912
4178738,Elvans Road,2440 - 2458 ELVANS RD SE,20020,38.85399214,-76.98846551
3412575,! Engine Company 18,0416 - 0418 8TH ST SE,20003,38.88326703,-76.99463912
3505747,Atlantic Terrace Ltd.,4301 3RD ST,,38.82811675,-77.00260796
3412575,Engine Company #18,0416 - 0418 8TH ST SE,20003,38.88326703,-76.99463912
4053839,The Verona,5601 13TH ST NW,20011,38.95758108,-77.0289762
4358332,Georgia Avenue,4100 GEORGIA AV,,38.94101385,-77.02609268
3412555,Shepherd Park (Juanita E. Thornton) Library,7420 GEORGIA AVE NW,20012,38.98028835,-77.02703774
3994010,St. Paul Senior Living at Wayne Place,114 WAYNE PL,20032,38.83587009,-77.00506844
4178749,DCHA Warehouse,0675 TAYLOR ST NE,20017,38.9377189,-76.99571533
3994010,St. Paul Senior Living at Wayne Place,114 WAYNE PL,20032,38.83601859,-77.00489782
4352120,Linwood Apartments,1815 - 1831 P ST SE,20020,38.8716157,-76.97825144
3412554,! United Planning Org @ Frederick Douglass,3240 STANTON ROAD SE,20020,38.84927537,-76.9806473
4178750,Colorado,5336 COLORADO AVE NW,20011,38.95540883,-77.03461929
6373284,CubeSmart (DC) - 598,1629 - 1631 ECKINGTON PL NE,20002,38.91241366,-77.00394286
3663542,0662-Washington DC - Blair RD. N.w.,6011 BLAIR RD NW,20011,38.96321585,-77.01095087
3365840,Hyde-Addison Elementary School,3246 P ST NW,20007,38.90802702,-77.06454013
3504818,"Jemal's Premium, LLC",3300 NEW YORK AV NE,20002,38.91737257,-76.95976641
3412575,Engine Company #18,0416 - 0418 8TH ST SE,20003,38.88326703,-76.99463912
3412628,! Engine Company 15,2101  14TH ST SE,20020,38.86487324,-76.98607513
3411345,# Ward 6 Family Shelter,850 DELAWARE AVE SW,20024,38.87954242,-77.01242853
4370572,St Thomas More,4275 4TH ST SE,20032,38.82619388,-76.99995736
3639752,HI,3930 CONNECTICUT AV NW,20008,38.94071746,-77.06171062
3679816,McCollough Paradise Gardens Apartments,1107 7TH ST NW,,38.90472145,-77.02116118
4178743,Fort Dupont Addition,339 - 369 RIDGE RD SE,20019,38.88579633,-76.9503283
3639787,D,3031 - 3041 SEDGEWICK ST NW,20008,38.94010565,-77.06223546
4178750,Colorado,5336 COLORADO AVE NW,20011,38.95540883,-77.03461929
3412541,#NAME?,500 E ST SE,20003,38.88337543,-76.99924298
3412551,<10K Engine Company 21,1763 LANIER PL NW,20009,38.92477894,-77.04221775
3987144,Secure Self Storage,5909 BLAIR RD NW,20011,38.96157226,-77.00938652
3412575,Engine Company #18,0416 - 0418 8TH ST SE,20003,38.88326703,-76.99463912
3679816,McCollough Paradise Gardens Apartments,1107 7TH ST NW,20001,38.90472145,-77.02116118
4861201,Aria on L,300 L ST NE,20002,38.90399441,-77.0017972
4178752,Columbia Road,1475 COLUMBIA ROAD NW,20009,38.927594,-77.03509
3637653,4373-0005,3325 - 3355 V ST NE,20018,38.91823397,-76.96023965
3365840,Hyde-Addison Elementary School,3246 P ST NW,20007,38.90802702,-77.06454013
4694870,Miner Building,2545 GEORGIA AV NW,20001,38.92377605,-77.02179161
3679816,McCollough Paradise Gardens Apartments,1107 7TH ST NW,,38.90472145,-77.02116118
6571125,Faircliff East,1350 - 1358 FAIRMONT ST NW,20009,38.92452521,-77.03148514
3412555,! Shepherd Park Library,7420 GEORGIA AVE NW,20012,38.98028835,-77.02703774
3412367,Palisades Library,4901 V ST NW,20007,38.91838925,-77.09717696
5832970,The Rockford,1444 ROCK CREEK FORD RD NW,20011,38.96356423,-77.03537153
3990208,1100 Vermont Avenue,1100 VERMONT AV NW,20005,38.90395614,-77.03334619
4378432,Aventine Fort Totten Building 2,300 HAMILTON ST,20011,38.95369855,-77.00113096
3412575,Engine Company 18,0416 - 0418 8TH ST SE,20003,38.88326703,-76.99463912
3679816,McCollough Paradise Gardens Apartments,1107 7TH ST NW,20001,38.90472145,-77.02116118
3991763,Sulgrave Manor,5130 CONNECTICUT AV NW,20008,38.95662136,-77.07119676
3412555,! Shepherd Park Library,7420 GEORGIA AVE NW,20012,38.98028835,-77.02703774
4178752,Columbia Road,1475 COLUMBIA ROAD NW,20009,38.927594,-77.03509
4218479,Barclay II,1616 16TH ST NW,20009,38.9117363,-77.0369545
3412558,# Cleveland Park Library,3310  CONNECTICUT AVE NW,20008,38.93382326,-77.05784489
4178750,Colorado,5336 COLORADO AVE NW,20011,38.95540883,-77.03461929
3663625,"0776-Washington - U Street, NW",1420 U ST NW,20009,38.91662193,-77.03292781
3412554,DCPS Head Start,3240 STANTON ROAD SE,20020,38.84927537,-76.9806473
3412555,! Shepherd Park Library,7420 GEORGIA AVE NW,20012,38.98028835,-77.02703774
3412555,! Shepherd Park Library,7420 GEORGIA AVE NW,20012,38.98028835,-77.02703774
4352120,Linwood Apartments,1815 - 1831 P ST SE,20020,38.8716157,-76.97825144
3412628,! Engine Company 15,2101  14TH ST SE,20020,38.86487324,-76.98607513
3412177,Engine Company #33,0103 ATLANTIC ST SE,20032,38.83090277,-77.0051497
3504819,"Jemal's Hecht's, LLC",1401 - 1435 NEW YORK AV NE,,38.91536994,-76.98437786
4376458,McCollough Terrace Apartments,1210 - 1220 7TH ST NW,20001,38.90645407,-77.02223173
3858763,GIBSON PLAZA APARTMENTS,1301 7TH ST NW,,38.90791195,-77.02140568
4399521,U-Haul Moving and Storage of Intown,2215 5TH ST NE,20002,38.91955458,-76.9989437
3412372,Fifth District Station,0750 PARK RD NW,20010,38.93267909,-77.02563649
4399521,U-Haul Moving and Storage of Intown (818032),2215 5TH ST NE,20002,38.91951275,-76.99915141
3504818,"Jemal's Premium, LLC",3300 NEW YORK AV NE,20002,38.91733518,-76.96038253
3365918,Ross Elementary,1730 R ST NW,20009,38.9123986,-77.03966444
4218479,Barclay II,1616 16TH ST NW,20009,38.91172884,-77.03695221
3412381,! Engine Company 11,3420 14TH ST NW,20010,38.93225428,-77.03306488
3412558,# Cleveland Park Library,3310  CONNECTICUT AVE NW,20008,38.93382326,-77.05784489
4178750,Colorado,5336 COLORADO AVE NW,20011,38.95540883,-77.03461929
3412555,! Shepherd Park Library,7420 GEORGIA AVE NW,20012,38.98028835,-77.02703774
3412372,! Fourth District Substation,0750 PARK RD NW,20010,38.93267909,-77.02563649
3984805,2301 Cathedral Ave. NW,2301 CATHEDRAL AVE NW,20008,38.92802568,-77.05293566
4178759,2905 11th St,2905 11TH ST NW,20001,38.92705952,-77.02684296
3412555,Shepherd Park Library,7420 GEORGIA AVE NW,20012,38.98028835,-77.02703774
4399521,U-Haul Moving and Storage of Intown,2215 5TH ST NE,20002,38.91952021,-76.99915369
1856025,1441 L Street,1441 L ST NW,20005,38.90395985,-77.03376735
4694870,Miner Building,2545 GEORGIA AV NW,20001,38.92377605,-77.02179161
4178738,Elvans Road,2440 - 2458 ELVANS RD SE,20020,38.85399214,-76.98846551
4178749,DCHA Warehouse,0675 TAYLOR ST NE,20017,38.9377189,-76.99571533
4178752,Columbia Road,1475 COLUMBIA ROAD NW,20009,38.927594,-77.03509
4178759,2905 11th St,2905 11TH ST NW,20001,38.92705952,-77.02684296
3365918,! Ross Elementary School,1730 R ST NW,20009,38.9123986,-77.03966444
3412628,Engine Company #15,2101  14TH ST SE,20020,38.86487324,-76.98607513
3412628,Engine Company #15,2101  14TH ST SE,20020,38.86487324,-76.98607513
3412177,Engine Company #33,0103 ATLANTIC ST SE,20032,38.83090277,-77.0051497
3994644,Jamestown - 3307 M Street,3307 - 3311 M ST NW,20007,38.905545,-77.06653436
3986543,Cavanaugh Court,1526 17TH ST NW,20036,38.91062636,-77.0387571
3412555,Shepherd Park (Juanita E. Thornton) Library,7420 GEORGIA AVE NW,20012,38.98028835,-77.02703774
4178743,Fort Dupont Addition,339 - 369 RIDGE RD SE,20019,38.88579633,-76.9503283
3412603,! Langdon Park Community Center,2901 20TH STREET NE,20018,38.92683021,-76.97579076
3411842,House of Ruth - Reunified Families,0651 10TH ST NE,20002,38.89867681,-76.9923764
3412177,# Engine Company 33,0103 ATLANTIC ST SE,20032,38.83090277,-77.0051497
3412584,Office of Public Records/Records Center,1323 NAYLOR CT NW,20001,38.90791502,-77.02478547
4178743,Fort Dupont Addition,339 - 369 RIDGE RD SE,20019,38.88579633,-76.9503283
4000663,Hacienda Cooperative,0028 58TH ST SE,20019,38.88882841,-76.91696831
4399521,U-Haul Moving and Storage of Intown,2215 5TH ST NE,20002,38.91952021,-76.99915369
3412628,Engine Company 15,2101  14TH ST SE,20020,38.86487324,-76.98607513
3663625,"0776-Washington - U Street, NW",1420 U ST NW,20009,38.91662939,-77.0329301
4007102,Chillum Manor - 1,0011 - 0015 RIGGS RD NE,20011,38.95470156,-77.00818341
3411842,! House of Ruth Shelter,0651 10TH ST NE,20002,38.89867681,-76.9923764
3669169,4371-0002,3350 - 3390 V ST NE,20018,38.91898345,-76.95807991
4376458,McCollough Terrace Apartments,1210 - 1220 7TH ST NW,20001,38.90645407,-77.02223173
3412555,Shepherd Park (Juanita E. Thornton) Library,7420 GEORGIA AVE NW,20012,38.98028835,-77.02703774
4005338,2331 Cathedral Ave NW,2331 CATHEDRAL AVE NW,20008,38.92821539,-77.05334522
3412227,! Former Engine Company 13,450 6TH STREET SW,20024,38.883607,-77.019393
5780344,Milestone on Belmont,1430 BELMONT ST NW,20009,38.92036781,-77.03306225
4007393,Washington View Assoc #.2,2657 - 2661 STANTON RD SE,20020,38.85813085,-76.99082477
3412177,# Engine Company 33,0103 ATLANTIC ST SE,20032,38.83090277,-77.0051497
4370572,St Thomas More,4275 4TH ST SE,20032,38.82446586,-77.00010026
3412227,! Former Engine Company 13,450 6TH STREET SW,20024,38.883607,-77.019393
3412177,Engine Company #33,0103 ATLANTIC ST SE,20032,38.83090277,-77.0051497
3365918,! Ross Elementary School,1730 R ST NW,20009,38.9123986,-77.03966444
3412367,! Palisades Library,4901 V ST NW,20007,38.91838925,-77.09717696
4178759,2905 11th St,2905 11TH ST NW,20001,38.92705952,-77.02684296
3412586,! Lamont Riggs Library,5401 SOUTH DAKOTA AVE NE,20011,38.9551356,-76.9995866
4018408,Western Presbyterian Church,2401 VIRGINIA AVE NW,20037,38.89853139,-77.05196099
3412628,Engine Company #15,2101  14TH ST SE,20020,38.86487324,-76.98607513
3986543,Cavanaugh Court,1526 17TH ST NW,20036,38.91063381,-77.03875939
3412372,Fifth District Station,0750 PARK RD NW,20010,38.93267909,-77.02563649
3412227,! Former Engine Company 13,450 6TH STREET SW,20024,38.883607,-77.019393
4178738,Elvans Road,2440 - 2458 ELVANS RD SE,20020,38.85399214,-76.98846551
4178749,DCHA Warehouse,0675 TAYLOR ST NE,20017,38.9377189,-76.99571533
4178749,DCHA Warehouse,0675 TAYLOR ST NE,20017,38.9377189,-76.99571533
4044593,The Palisade Apartments,4540 MACARTHUR BLVD,20007,38.90868802,-77.08677503
5780344,Milestone on Belmont,1430 BELMONT ST NW,20009,38.92036781,-77.03306225
3412603,Langdon Park Community Center,2901 20TH STREET NE,20018,38.92683021,-76.97579076
3412603,Langdon Park Community Center,2901 20TH STREET NE,20018,38.92683021,-76.97579076
4005338,2331 Cathedral Ave NW,2331 CATHEDRAL AVE NW,20008,38.92820793,-77.05334291
4218479,Barclay II,1616 16TH ST NW,20009,38.9117363,-77.0369545
3986543,Cavanaugh Court,1526 17TH ST NW,20036,38.91063381,-77.03875939
3412586,! Lamont Riggs Library,5401 SOUTH DAKOTA AVE NE,20011,38.9551356,-76.9995866
1416407,Fulbright Hall,"2223 H ST, NW",20052,38.89981859,-77.04985365
4007095,"2404 Pomeroy Road, SE",2404 POMEROY RD SE,20020,38.85526282,-76.98728044
4399521,U-Haul Moving and Storage of Intown,2215 5TH ST NE,20002,38.91955458,-76.9989437
3412177,# Engine Company 33,0103 ATLANTIC ST SE,20032,38.83090277,-77.0051497
3365918,Ross Elementary,1730 R ST NW,20009,38.9123986,-77.03966444
3412227,Engine Company #13,450 6TH STREET SW,20024,38.883607,-77.019393
3411855,DCFEMS Training Academy,4600 SHEPHERD PARKWAY SW,20032,38.81346215,-77.01487796
3412628,! Engine Company 15,2101  14TH ST SE,20020,38.86487324,-76.98607513
2008147,T62 - MTPD District I Substation,5315 1ST PL NE,20011,38.9541729,-77.00421639
3986543,Cavanaugh Court,1526 17TH ST NW,20036,38.91063381,-77.03875939
3412372,Fourth District Substation,0750 PARK RD NW,20010,38.93267909,-77.02563649
4008449,1418-1424 Somerset Pl NW,1418 - 1424 SOMERSET PL NW,20011,38.96664844,-77.03431172
4178738,Elvans Road,2440 - 2458 ELVANS RD SE,20020,38.85399214,-76.98846551
3412584,District of Columbia Archives,1323 NAYLOR CT NW,20001,38.90791502,-77.02478547
3412488,! Engine Company 12,0501 - 0509 RHODE ISLAND AV NE,20002,38.91992135,-76.99918678
3412488,Engine Company 12,0501 - 0509 RHODE ISLAND AV NE,20002,38.91992135,-76.99918678
3412665,# Fourth District Station,6001 GEORGIA AVE NW,20011,38.96313325,-77.02741328
3858763,GIBSON PLAZA APARTMENTS,1301 7TH ST NW,,38.90791195,-77.02140568
3411314,Seventh District Station,0110 42ND ST NE,20019,38.89249129,-76.94288759
6278959,Trinity Towers Apartments LP,3017 14TH ST NW,20009,38.92817583,-77.03221407
4005338,Connecticut Plaza,2331 CATHEDRAL AVE NW,20008,38.92821539,-77.05334522
4018350,North capitol at plymouth,5233 NORTH CAPITOL ST NE,20011,38.95407554,-77.00866745
3412227,! Former Engine Company 13,450 6TH STREET SW,20024,38.883607,-77.019393
3662992,CubeSmart - R Street NE,1629 - 1631 ECKINGTON PL NE,20002,38.91242112,-77.00394514
3365918,Ross Elementary,1730 R ST NW,20009,38.9123986,-77.03966444
3639767,FG,3900 CONNECTICUT AVE NW,20008,38.9398413,-77.06147579
4008449,1418-1424 Somerset Pl NW,1418 - 1424 SOMERSET PL NW,20011,38.96665591,-77.03431402
4178739,Villager,3810 SOUTHERN AVE SE,20020,38.86189255,-76.94995514
3412398,Fort Davis Community Center,41ST ST SE,20020,38.86919798,-76.94468622
4005338,Connecticut Plaza,2331 CATHEDRAL AVE NW,20008,38.92821539,-77.05334522
4178743,Fort Dupont Addition,339 - 369 RIDGE RD SE,20019,38.88579633,-76.9503283
3411842,! House of Ruth Shelter,0651 10TH ST NE,20002,38.89867681,-76.9923764
3412586,Lamont Riggs Library,5401 SOUTH DAKOTA AVE NE,20011,38.9551356,-76.9995866
1418352,Lafayette Hall,800 21ST ST NW,20052,38.89990212,-77.04720049
3537455,Trinidad Recreation Center,1310 CHILDRESS ST NE,20002,38.9064482,-76.98274439
3995408,Elevation 314,314 CARROLL ST NW,20012,38.97488427,-77.01677753
3412227,! Former Engine Company 13,450 6TH STREET SW,20024,38.883607,-77.019393
3412586,Lamont Riggs Library,5401 SOUTH DAKOTA AVE NE,20011,38.9551356,-76.9995866
4861201,Aria on L,300 L ST NE,20002,38.90399441,-77.0017972
4019572,The Sanford Condominium (Saint Nicholas Condominium),2230  CALIFORNIA ST NW,20008,38.91547795,-77.04993331
3982121,Plaza West Cooperative Association Inc,1669 COLUMBIA RD NW,20009,38.92571507,-77.03867097
3412398,Fort Davis Recreation Center,41ST ST SE,20020,38.86919798,-76.94468622
3412586,! Lamont Riggs Library,5401 SOUTH DAKOTA AVE NE,20011,38.9551356,-76.9995866
3412488,Engine Company #12,0501 - 0509 RHODE ISLAND AV NE,20002,38.91992135,-76.99918678
3412632,Therapeutic Aquatic Center,31ST ST SE,20019,38.88087936,-76.96320549
3982121,Plaza West Cooperative Association Inc,1669 COLUMBIA RD NW,20009,38.92572253,-77.03867326
3994488,General Grand Chapter OES Headquarters,1618 NEW HAMPSHIRE AVE NW,20009,38.91226005,-77.04131285
3669169,4371-0002,3350 - 3390 V ST NE,20018,38.91898345,-76.95807991
3412586,Lamont Riggs Library,5401 SOUTH DAKOTA AVE NE,20011,38.9551356,-76.9995866
3663625,"0776-Washington - U Street, NW",1420 U ST NW,20009,38.91662939,-77.0329301
